Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Property Type,Latitude,Longitude,Price
0,230,3,2,1,2,0,0,0,0,Bela Vista/São Paulo,rent,apartment,-23.5609116,-46.64788,4500
750,70,3,2,0,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5135504,-46.6589431,325000
1121,94,3,2,1,2,0,1,1,0,Moema/São Paulo,rent,apartment,-23.6039811,-46.6680241,4500
150,80,2,1,0,0,0,0,0,0,Perdizes/São Paulo,sale,apartment,-23.5393599,-46.668369,530000
500,65,2,2,1,2,0,1,1,0,Lapa/São Paulo,rent,apartment,-23.5104001,-46.6933207,2500
650,59,2,2,1,1,1,0,1,0,Santa Cecília/São Paulo,sale,apartment,-23.538992,-46.647003,595000
50,45,2,1,0,1,0,0,0,0,Jaçanã/São Paulo,rent,apartment,-23.4683805,-46.5766999,1000
2784,160,3,4,3,3,0,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.5905251,-46.6250238,5500
0,64,3,2,1,1,1,0,1,0,Vila Maria/São Paulo,sale,apartment,-23.518056,-46.583873,344000
700,203,3,2,1,2,0,0,1,0,Jaraguá/São Paulo,rent,apartment,-23.524673,-46.647439,3000
700,186,4,5,2,3,1,0,1,0,Rio Pequeno/São Paulo,sale,apartment,-23.555291,-46.737956,1570000
0,40,2,1,0,1,1,0,0,1,Capão Redondo/São Paulo,sale,apartment,-23.655082,-46.757319,150290
280,47,2,1,0,1,0,0,0,0,Capão Redondo/São Paulo,sale,apartment,-23.6476148,-46.7483591,245000
461,43,1,2,1,1,0,1,1,0,Lapa/São Paulo,rent,apartment,-23.524711,-46.70936,2200
224,65,2,1,0,1,1,0,0,0,Santana/São Paulo,rent,apartment,-23.4876126,-46.618997,1200
420,50,2,1,0,1,0,0,0,0,Brás/São Paulo,rent,apartment,-23.5489794,-46.6182228,1300
1335,120,3,3,1,2,1,0,1,0,Santo Amaro/São Paulo,rent,apartment,-23.64678,-46.700776,2590
600,60,2,1,0,1,0,0,0,0,Liberdade/São Paulo,rent,apartment,-23.5594163,-46.6319985,1500
972,33,1,2,1,1,1,1,1,0,Vila Olimpia/São Paulo,sale,apartment,-23.592855,-46.687697,350000
1000,84,3,2,1,2,0,0,1,0,Santana/São Paulo,sale,apartment,-23.479592,-46.63229,599999
0,32,1,2,1,1,0,0,0,0,Cambuci/São Paulo,rent,apartment,-23.559381,-46.614905,1500
900,88,3,2,1,2,0,0,1,0,Butantã/São Paulo,rent,apartment,-23.5805069,-46.7323488,3200
0,45,1,2,1,1,0,0,0,0,Artur Alvim/São Paulo,rent,apartment,-23.542132,-46.48698,750
780,120,3,2,1,2,0,0,0,0,Mooca/São Paulo,rent,apartment,-23.5582057,-46.595508,3500
0,47,2,2,1,1,1,0,0,0,Vila Jacuí/São Paulo,sale,apartment,-23.501855,-46.456385,205000
0,85,3,3,1,2,1,1,1,0,Vila Sônia/São Paulo,sale,apartment,-23.609739,-46.750172,350000
456,49,1,2,1,1,0,0,0,0,Casa Verde/São Paulo,rent,apartment,-23.509133,-46.651834,2500
369,61,2,2,1,1,1,0,1,0,Sacomã/São Paulo,sale,apartment,-23.614073,-46.59799,326000
680,35,1,2,1,1,0,1,1,0,Morumbi/São Paulo,rent,apartment,0.0,0.0,1409
200,46,2,1,0,1,0,0,0,0,Cangaíba/São Paulo,sale,apartment,-23.4984281,-46.5290226,199900
220,50,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,sale,apartment,-23.483649,-46.490709,205000
680,62,1,1,0,0,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.5435776,-46.6523811,480000
0,67,3,2,1,1,1,1,1,0,Vila Guilherme/São Paulo,sale,apartment,-23.509977,-46.603326,449000
0,45,2,1,0,1,0,0,0,0,Belém/São Paulo,sale,apartment,-23.544698,-46.6021147,333000
0,56,2,2,1,1,0,0,0,0,Cidade Tiradentes/São Paulo,sale,apartment,-23.602312,-46.404238,122000
2644,173,2,3,2,3,0,0,1,0,Moema/São Paulo,sale,apartment,-23.6003545,-46.6719456,2650000
611,35,1,1,0,1,0,0,1,0,Santana/São Paulo,rent,apartment,0.0,0.0,1000
430,48,2,2,1,1,0,0,1,0,Ponte Rasa/São Paulo,sale,apartment,-23.512915,-46.516716,240000
600,63,2,2,1,1,0,1,1,0,Ipiranga/São Paulo,sale,apartment,-23.5774076,-46.6063524,499900
0,57,1,2,1,1,1,1,1,0,Vila Madalena/São Paulo,rent,apartment,-23.557812,-46.687289,5000
5000,296,4,5,4,3,0,1,1,0,Santo Amaro/São Paulo,rent,apartment,-23.6494697,-46.6936074,11000
600,52,2,2,1,1,1,1,0,0,Butantã/São Paulo,rent,apartment,-23.585994,-46.7401,1300
450,61,3,2,1,1,1,0,1,0,Pari/São Paulo,sale,apartment,-23.52529,-46.603235,410000
330,52,2,1,0,1,0,0,0,0,Campo Limpo/São Paulo,rent,apartment,-23.6321755,-46.7588824,1000
0,44,2,1,0,1,0,0,0,0,Liberdade/São Paulo,sale,apartment,-23.5592698,-46.6237434,340000
440,90,3,2,1,1,1,0,0,0,Sacomã/São Paulo,rent,apartment,-23.624247,-46.602207,3000
373,35,1,1,0,1,0,0,1,0,Consolação/São Paulo,rent,apartment,0.0,0.0,3300
520,42,1,1,0,1,1,0,1,0,Moema/São Paulo,sale,apartment,-23.6088111,-46.6625344,500000
0,40,1,2,1,1,0,1,1,0,Liberdade/São Paulo,rent,apartment,-23.564561,-46.64109,3500
230,50,2,2,1,1,0,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.637369,-46.642725,1600
392,65,2,2,1,1,1,0,1,0,Aricanduva/São Paulo,sale,apartment,-23.535333,-46.54069,455200
0,67,2,2,1,2,0,1,1,0,Morumbi/São Paulo,rent,apartment,-23.630756,-46.739923,2700
370,50,2,2,1,1,1,0,0,0,Brás/São Paulo,rent,apartment,-23.549123,-46.619121,1500
585,57,2,2,1,1,0,0,1,0,Aricanduva/São Paulo,sale,apartment,-23.537049,-46.54532,375000
1300,128,3,3,1,3,1,1,0,0,São Miguel/São Paulo,sale,apartment,-23.494079,-46.447639,620000
0,35,1,2,1,1,0,0,0,0,Vila Matilde/São Paulo,rent,apartment,-23.535559,-46.527181,1100
580,80,2,2,1,2,0,0,0,0,Vila Sônia/São Paulo,sale,apartment,-23.598366,-46.740048,573000
890,66,2,2,1,2,0,0,0,0,Saúde/São Paulo,rent,apartment,-23.614449,-46.636304,1650
360,65,3,2,1,1,1,0,1,0,Belém/São Paulo,sale,apartment,-23.536404,-46.594926,379000
2000,200,3,4,3,3,0,1,1,0,Bela Vista/São Paulo,rent,apartment,-23.5639985,-46.6536425,6500
0,34,1,1,0,0,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.5892727,-46.5520036,980
0,100,3,2,1,2,0,0,1,0,Cursino/São Paulo,sale,apartment,-23.616021,-46.622642,780000
395,56,2,2,1,1,1,0,0,0,Capão Redondo/São Paulo,sale,apartment,-23.652038,-46.758452,260000
1588,138,3,2,1,1,0,0,0,0,Pinheiros/São Paulo,rent,apartment,0.0,0.0,6000
0,45,2,2,1,1,1,0,1,0,Perus/São Paulo,sale,apartment,-23.406247,-46.737057,199000
700,70,3,1,0,1,1,0,1,0,Parque do Carmo/São Paulo,sale,apartment,-23.5404066,-46.4547971,360000
1151,78,3,2,1,1,0,0,0,0,Moema/São Paulo,sale,apartment,-23.6093667,-46.6592744,700000
0,66,2,2,1,1,1,0,1,0,Butantã/São Paulo,sale,apartment,-23.574265,-46.709556,628300
950,96,3,2,1,2,0,0,1,0,Butantã/São Paulo,rent,apartment,-23.5702056,-46.7447349,2200
1700,135,3,2,1,2,0,0,0,0,Vila Mariana/São Paulo,rent,apartment,-23.588018,-46.626478,2250
650,50,1,1,0,0,0,0,0,0,República/São Paulo,rent,apartment,-23.5434763,-46.6402144,1200
600,64,3,1,0,1,0,0,0,0,Vila Sônia/São Paulo,rent,apartment,-23.6011604,-46.611571,1300
1850,250,3,3,2,2,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,0.0,0.0,7500
2354,205,3,2,1,2,1,0,0,0,Brooklin/São Paulo,rent,apartment,-23.6122873,-46.6814816,5000
580,57,1,1,0,1,1,0,1,0,Vila Guilherme/São Paulo,rent,apartment,0.0,0.0,800
0,90,2,2,0,1,0,0,0,0,Aricanduva/São Paulo,sale,apartment,0.0,0.0,400000
190,60,2,2,1,1,0,0,0,0,Cachoeirinha/São Paulo,sale,apartment,-23.472004,-46.666656,210000
180,47,2,2,1,1,1,1,1,0,Sapopemba/São Paulo,sale,apartment,-23.608348,-46.504431,149900
560,60,2,1,0,1,0,1,1,0,Butantã/São Paulo,rent,apartment,-23.5831254,-46.7628127,1400
0,44,2,1,0,1,0,0,0,0,Ermelino Matarazzo/São Paulo,sale,apartment,-23.4889873,-46.4925761,180000
0,47,2,2,1,1,0,0,1,0,Parque do Carmo/São Paulo,sale,apartment,-23.566655,-46.507207,199000
825,142,3,4,3,2,0,0,1,0,Ipiranga/São Paulo,rent,apartment,-23.5933942,-46.6069907,4500
199,48,2,2,1,1,0,0,0,0,Capão Redondo/São Paulo,rent,apartment,-23.67507,-46.75906,1260
1000,147,3,2,1,2,0,0,0,0,Mandaqui/São Paulo,sale,apartment,-23.4764072,-46.6287316,900000
490,70,2,2,1,1,1,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.59471,-46.577784,1800
650,80,3,2,1,2,0,0,0,0,Cambuci/São Paulo,rent,apartment,-23.567583,-46.624744,4000
0,78,2,2,1,2,0,0,1,0,Tremembé/São Paulo,sale,apartment,-23.464107,-46.60113,690000
783,60,2,2,1,1,0,0,1,0,Consolação/São Paulo,rent,apartment,-23.557615,-46.656012,4000
490,51,2,2,1,1,1,0,0,0,Tremembé/São Paulo,sale,apartment,-23.456348,-46.620801,280000
0,62,2,1,0,1,0,0,0,0,Freguesia do Ó/São Paulo,rent,apartment,-23.5010342,-46.6958057,2500
578,60,1,1,0,1,0,1,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5246738,-46.6474398,479000
585,78,2,2,1,1,0,0,1,0,Tremembé/São Paulo,rent,apartment,-23.4641288,-46.6011021,2200
2115,120,2,3,2,2,1,0,1,0,Moema/São Paulo,sale,apartment,-23.606598,-46.669783,1360000
1180,107,3,3,1,1,0,0,0,0,Lapa/São Paulo,rent,apartment,-23.5247342,-46.6976854,2000
1600,130,4,2,1,2,0,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.552946,-46.7029858,4500
500,33,1,1,0,1,0,0,1,0,Santa Cecília/São Paulo,sale,apartment,-23.5318985,-46.657785,360000
280,48,2,1,0,1,0,0,0,0,Itaquera/São Paulo,sale,apartment,-23.5321399,-46.460812,210000
1130,120,3,3,1,2,1,0,0,0,Perdizes/São Paulo,rent,apartment,-23.53766,-46.685903,3200
0,65,2,2,1,1,1,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.561793,-46.675166,1007100
130,56,2,2,1,1,0,0,0,0,Artur Alvim/São Paulo,rent,apartment,-23.552073,-46.483411,900
1500,135,4,4,2,2,1,1,1,0,Vila Guilherme/São Paulo,sale,apartment,-23.532907,-46.568976,898000
484,53,2,2,1,1,0,0,0,0,Rio Pequeno/São Paulo,rent,apartment,-23.565825,-46.756108,1200
690,86,3,2,1,2,0,0,0,0,Vila Matilde/São Paulo,rent,apartment,-23.5379551,-46.5314155,1500
671,87,3,2,1,2,0,0,1,0,Lapa/São Paulo,rent,apartment,-23.513305,-46.713819,2700
340,50,2,2,1,1,1,0,1,0,Socorro/São Paulo,rent,apartment,-23.674536,-46.715107,1460
551,35,1,2,1,1,0,1,1,0,Campo Belo/São Paulo,rent,apartment,-23.6242313,-46.6671828,2850
637,37,1,1,0,1,0,0,0,0,Perdizes/São Paulo,rent,apartment,-23.5408977,-46.6785857,1400
3350,371,4,5,4,5,0,0,1,0,Santo Amaro/São Paulo,rent,apartment,0.0,0.0,9312
880,107,3,2,1,2,0,0,1,0,Belém/São Paulo,sale,apartment,-23.5387673,-46.5947063,730000
86,46,2,2,1,1,0,0,0,0,Cidade Tiradentes/São Paulo,sale,apartment,-23.608491,-46.398886,164000
180,41,2,2,1,1,1,0,1,0,Itaquera/São Paulo,sale,apartment,-23.534892,-46.451745,174900
300,58,2,1,0,1,0,0,0,0,Pirituba/São Paulo,rent,apartment,-23.4785326,-46.7479863,850
380,55,1,1,0,1,1,0,0,0,Liberdade/São Paulo,rent,apartment,-23.567803,-46.6287794,2000
750,65,2,2,1,1,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6099141,-46.6816952,650000
2000,210,3,4,3,4,0,0,1,0,Vila Leopoldina/São Paulo,rent,apartment,-23.5330447,-46.7317046,9200
350,57,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.585748,-46.533696,1650
750,70,2,2,1,2,1,1,1,0,Barra Funda/São Paulo,sale,apartment,-23.515059,-46.687707,850000
643,61,2,1,0,1,1,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.555752,-46.6485235,560000
480,50,2,1,0,1,0,0,1,0,Freguesia do Ó/São Paulo,rent,apartment,-23.4847028,-46.6995776,1300
1700,100,3,2,1,2,0,0,0,0,Morumbi/São Paulo,rent,apartment,-23.6308939,-46.7346264,2000
600,69,3,2,1,1,1,1,1,0,Freguesia do Ó/São Paulo,sale,apartment,-23.500999,-46.700853,450000
2100,220,4,2,1,2,0,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.5859298,-46.6385758,3000
1500,150,3,2,1,0,0,0,1,0,Santo Amaro/São Paulo,rent,apartment,-23.654377,-46.691017,3000
100,50,2,1,0,1,1,0,0,1,Aricanduva/São Paulo,sale,apartment,-23.5746553,-46.5109239,195000
453,42,1,1,0,0,0,0,0,0,Consolação/São Paulo,rent,apartment,0.0,0.0,1150
0,43,2,2,1,1,0,0,0,0,Guaianazes/São Paulo,sale,apartment,-23.57486,-46.392836,135000
1260,128,3,2,1,1,0,0,1,0,Campo Belo/São Paulo,sale,apartment,-23.5053909,-46.6227832,1100000
450,50,1,1,0,1,0,1,0,0,Santa Cecília/São Paulo,rent,apartment,0.0,0.0,1400
800,98,3,2,1,1,0,0,1,0,Belém/São Paulo,rent,apartment,-23.5394299,-46.5934972,1800
0,66,2,2,1,1,1,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.554003,-46.638944,610000
250,48,2,2,1,1,0,0,0,0,Itaim Paulista/São Paulo,rent,apartment,-23.513114,-46.37971,600
0,76,2,2,1,1,0,0,1,0,Moema/São Paulo,rent,apartment,-23.6059559,-46.6633639,3700
826,84,3,3,1,1,0,0,0,0,Perdizes/São Paulo,sale,apartment,-23.540334,-46.67991,748000
1100,87,2,2,1,1,1,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.662795,-46.544242,4500
0,58,2,2,1,1,1,0,1,0,Pirituba/São Paulo,sale,apartment,-23.50241,-46.716457,320000
0,194,3,4,3,2,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5601585,-46.7002101,2200000
546,61,2,2,1,1,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.554469,-46.545331,1900
370,30,1,2,1,1,1,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.525057,-46.644644,217000
0,80,3,2,1,2,1,1,1,0,Vila Sônia/São Paulo,rent,apartment,-23.592152,-46.728469,3200
1200,147,3,1,0,1,0,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.5616787,-46.6476838,1200000
740,79,2,1,0,1,0,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.5310265,-46.6650079,420000
500,64,3,1,0,1,0,0,1,0,Campo Grande/São Paulo,rent,apartment,-23.6581044,-46.6905018,1550
0,51,2,1,0,1,0,0,0,0,Água Rasa/São Paulo,sale,apartment,-23.5676542,-46.5609758,275000
750,77,3,2,1,1,0,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.59203,-46.727695,2500
482,82,3,2,1,1,0,1,0,0,Cidade Líder/São Paulo,rent,apartment,-23.5532208,-46.4665526,1800
0,48,2,2,1,1,0,0,0,0,Aricanduva/São Paulo,sale,apartment,-23.577179,-46.491147,230000
1018,156,3,5,3,2,1,0,1,0,Jaguaré/São Paulo,sale,apartment,-23.55538,-46.737744,1300000
580,62,2,2,1,1,1,1,1,0,Limão/São Paulo,sale,apartment,-23.496725,-46.66765,328000
680,70,1,2,1,2,0,0,1,0,Vila Leopoldina/São Paulo,rent,apartment,-23.5342272,-46.7437917,3500
600,58,1,2,1,2,0,1,1,0,Campo Belo/São Paulo,rent,apartment,-23.6187952,-46.6815426,6200
1200,123,3,3,1,2,1,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.619798,-46.675748,2695
583,54,2,2,1,1,0,0,0,0,Ipiranga/São Paulo,sale,apartment,-23.566972,-46.611198,319999
320,50,2,1,0,1,0,1,1,0,Socorro/São Paulo,rent,apartment,-23.6744033,-46.7146119,1700
350,53,2,1,0,1,0,0,1,0,Jaguaré/São Paulo,rent,apartment,-23.5559136,-46.7479013,2100
430,64,1,1,0,1,1,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.5547396,-46.6484913,300000
330,50,2,2,1,1,0,0,1,0,Cidade Líder/São Paulo,rent,apartment,-23.576242,-46.490775,1000
772,96,3,2,1,2,1,1,1,0,Santo Amaro/São Paulo,rent,apartment,-23.6468196,-46.7012713,4000
0,50,2,2,1,1,1,0,0,0,Vila Jacuí/São Paulo,sale,apartment,-23.503837,-46.456296,260000
474,60,3,2,1,1,1,0,1,0,Ponte Rasa/São Paulo,sale,apartment,-23.503536,-46.480042,365000
900,143,3,4,3,2,0,0,1,0,Vila Leopoldina/São Paulo,rent,apartment,-23.5280004,-46.7325504,4999
540,68,3,2,1,2,1,0,1,0,Jaraguá/São Paulo,sale,apartment,-23.524721,-46.647464,500000
682,54,2,2,1,1,0,0,1,0,República/São Paulo,rent,apartment,-23.540177,-46.645171,2000
0,60,2,2,1,1,0,0,0,0,Carrão/São Paulo,sale,apartment,-23.556694,-46.544921,385000
2567,274,3,2,3,4,1,0,1,0,Campo Belo/São Paulo,sale,apartment,-23.624841,-46.673925,3750000
689,48,1,2,1,1,0,1,0,0,República/São Paulo,rent,apartment,-23.5496953,-46.64376,1700
400,30,1,2,1,1,1,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.567793,-46.687788,319900
330,50,2,1,0,1,0,0,0,0,Cangaíba/São Paulo,sale,apartment,-23.5032842,-46.5107003,240000
595,42,1,2,1,2,0,0,0,0,Santana/São Paulo,rent,apartment,-23.493604,-46.626147,2500
1300,180,4,5,3,3,1,0,1,0,Cidade Dutra/São Paulo,sale,apartment,-23.714189,-46.704325,850000
0,77,3,2,1,2,1,0,1,0,Vila Andrade/São Paulo,sale,apartment,-23.629577,-46.743046,399900
0,84,3,2,1,2,1,0,1,0,Ipiranga/São Paulo,sale,apartment,-23.594591,-46.610664,779000
3150,259,3,6,3,3,1,1,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.564317,-46.660614,11000
1600,140,3,4,1,2,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.559953,-46.664275,6000
600,56,2,2,1,1,0,0,1,0,Brasilândia/São Paulo,rent,apartment,-23.469905,-46.698401,1100
0,221,4,5,4,4,0,0,1,0,Belém/São Paulo,sale,apartment,-23.550987,-46.590908,1900000
812,70,2,2,1,2,1,1,1,0,Brooklin/São Paulo,rent,apartment,-23.6105851,-46.6950413,5500
500,57,2,2,1,1,1,0,1,0,Aricanduva/São Paulo,rent,apartment,-23.537049,-46.54532,1500
430,60,2,2,1,1,1,0,1,0,Cidade Líder/São Paulo,rent,apartment,-23.564779,-46.476772,950
3200,150,2,3,2,2,1,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5788985,-46.6693941,7500
483,60,2,2,1,1,0,0,0,0,Sacomã/São Paulo,rent,apartment,-23.613147,-46.597245,1200
505,55,2,2,1,1,0,0,0,0,Limão/São Paulo,rent,apartment,-23.505244,-46.670872,2220
650,40,1,2,1,1,0,0,0,0,Casa Verde/São Paulo,rent,apartment,-23.51189,-46.655541,1250
90,51,2,2,1,1,0,0,0,0,Cidade Tiradentes/São Paulo,sale,apartment,-23.592184,-46.394469,120000
1519,174,3,3,2,3,0,0,1,0,Lapa/São Paulo,rent,apartment,0.0,0.0,5900
1936,82,2,2,1,2,1,0,1,0,Vila Madalena/São Paulo,rent,apartment,-23.55394,-46.694229,4500
0,43,2,1,0,1,1,0,0,1,Capão Redondo/São Paulo,sale,apartment,-23.627947,-46.749662,163447
615,77,3,2,1,2,0,0,1,0,Vila Guilherme/São Paulo,sale,apartment,-23.5066458,-46.5956831,530000
750,85,3,2,1,2,1,1,1,0,Cidade Ademar/São Paulo,rent,apartment,-23.677463,-46.673197,1509
700,60,1,2,1,1,0,0,1,0,Vila Mariana/São Paulo,rent,apartment,0.0,0.0,2500
551,57,2,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.526354,-46.530312,1400
0,36,1,1,0,0,0,0,1,0,Santa Cecília/São Paulo,sale,apartment,-23.5407499,-46.6467891,290000
1123,160,3,7,3,3,0,0,1,0,Cambuci/São Paulo,rent,apartment,-23.570167,-46.621978,4000
450,54,2,2,1,1,0,0,0,0,Vila Formosa/São Paulo,rent,apartment,-23.574638,-46.530473,1150
600,64,3,2,1,2,0,1,1,0,Casa Verde/São Paulo,sale,apartment,-23.5141722,-46.6558262,540000
600,70,2,2,1,1,0,0,1,0,Liberdade/São Paulo,rent,apartment,-23.563136,-46.641001,3500
524,106,3,2,1,1,1,0,0,0,República/São Paulo,rent,apartment,-23.542056,-46.644963,2300
800,156,3,5,3,3,1,1,1,0,Lapa/São Paulo,sale,apartment,-23.516289,-46.717844,1129000
260,51,2,1,0,1,0,0,0,0,Vila Curuçá/São Paulo,sale,apartment,-23.5176403,-46.4289272,203700
230,61,2,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.519926,-46.542036,1200
1479,139,3,4,3,2,0,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.6016266,-46.7257444,2200
0,90,3,2,1,2,1,0,1,1,Jaraguá/São Paulo,sale,apartment,-23.52387,-46.652543,390000
987,94,3,2,1,2,0,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.5595359,-46.6794002,970000
830,63,2,2,1,1,0,1,1,0,Campo Belo/São Paulo,rent,apartment,-23.6235218,-46.6647392,3000
400,55,2,1,0,1,0,0,0,0,Socorro/São Paulo,rent,apartment,-23.6744033,-46.7146119,1600
0,92,2,2,1,1,1,0,0,0,Vila Formosa/São Paulo,rent,apartment,-23.565732,-46.54416,1700
2200,280,2,2,1,1,0,1,0,0,Bela Vista/São Paulo,sale,apartment,-23.5602215,-46.654251,2100000
590,64,2,2,1,1,1,1,1,0,Casa Verde/São Paulo,sale,apartment,-23.513717,-46.660349,490000
470,55,2,1,0,1,0,0,0,0,Freguesia do Ó/São Paulo,rent,apartment,-23.4856425,-46.6982521,1200
1411,55,1,2,1,2,1,0,1,0,Vila Madalena/São Paulo,rent,apartment,-23.553525,-46.694812,4000
350,76,3,2,1,2,1,0,0,0,São Lucas/São Paulo,sale,apartment,-23.5935957,-46.5440502,480000
507,56,2,1,0,1,0,1,1,0,Pirituba/São Paulo,rent,apartment,-23.4827912,-46.7405253,1150
450,71,3,2,1,1,0,0,0,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.548552,-46.710369,1800
980,99,3,3,1,3,1,0,1,0,Saúde/São Paulo,rent,apartment,-23.616971,-46.632541,3000
0,134,3,2,1,1,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.5406301,-46.6572664,1200000
0,51,2,2,1,1,0,0,0,0,São Miguel/São Paulo,sale,apartment,-23.507291,-46.424997,225000
365,72,3,2,1,1,0,0,1,0,Sapopemba/São Paulo,rent,apartment,-23.6087663,-46.5267927,1205
580,117,3,2,1,2,0,1,1,0,Cidade Dutra/São Paulo,sale,apartment,-23.6417909,-46.7201965,930000
380,52,2,1,0,1,1,0,1,0,Parque do Carmo/São Paulo,sale,apartment,-23.5629465,-46.4784577,235000
0,83,3,2,1,2,1,0,1,0,Santo Amaro/São Paulo,sale,apartment,-23.644468,-46.721334,729315
875,201,3,2,1,1,0,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5285179,-46.6321348,954000
539,51,2,1,0,1,1,1,0,0,Pirituba/São Paulo,rent,apartment,-23.493439,-46.7421711,1200
600,42,1,2,1,2,1,1,1,1,Santana/São Paulo,sale,apartment,-23.5155604,-46.6331274,450000
915,100,3,2,1,1,1,0,0,0,Sacomã/São Paulo,rent,apartment,-23.613499,-46.602964,3200
560,65,2,2,1,1,1,0,1,0,Pari/São Paulo,rent,apartment,-23.527775,-46.602607,1599
0,82,2,3,2,2,0,0,0,0,Vila Olimpia/São Paulo,sale,apartment,-23.596742,-46.674286,1155805
440,55,2,2,1,1,1,0,1,0,Vila Andrade/São Paulo,rent,apartment,-23.628076,-46.740218,2500
341,56,1,1,0,0,0,0,1,0,República/São Paulo,rent,apartment,-23.5467319,-46.6431615,2100
962,90,2,1,0,1,0,0,0,0,Bela Vista/São Paulo,rent,apartment,0.0,0.0,3000
307,32,1,2,1,1,1,0,0,0,Liberdade/São Paulo,rent,apartment,-23.566926,-46.637334,1400
0,40,2,1,0,1,1,0,0,1,Artur Alvim/São Paulo,sale,apartment,-23.5593,-46.484089,169000
650,184,3,2,1,2,0,0,0,0,Brooklin/São Paulo,sale,apartment,-23.6111147,-46.6907737,1500000
611,70,2,2,1,1,0,0,0,0,Mandaqui/São Paulo,rent,apartment,-23.472499,-46.630318,1300
950,108,2,2,1,2,0,0,0,0,Perdizes/São Paulo,rent,apartment,-23.535979,-46.678067,5000
0,65,2,2,1,1,0,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.6557135,-46.6363298,1250
950,87,3,2,1,1,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.5383575,-46.6520848,750000
1100,142,4,3,2,2,0,0,1,0,Vila Leopoldina/São Paulo,rent,apartment,-23.5271479,-46.7355417,5700
190,43,2,2,1,1,1,0,0,0,Cidade Líder/São Paulo,sale,apartment,-23.55686,-46.476183,162000
270,54,2,2,1,1,0,0,0,0,Lajeado/São Paulo,sale,apartment,-23.512925,-46.437504,169900
667,50,2,1,0,1,1,0,1,0,Saúde/São Paulo,rent,apartment,-23.6289504,-46.6360883,2200
0,40,2,2,1,1,1,0,0,0,Itaquera/São Paulo,sale,apartment,-23.548826,-46.456244,174000
1250,103,2,3,1,1,0,0,0,0,Consolação/São Paulo,sale,apartment,-23.5543762397,-46.6589879048,770000
200,40,2,1,0,1,0,0,1,0,Vila Curuçá/São Paulo,sale,apartment,-23.5123198,-46.4186639,220000
340,35,1,2,1,1,0,1,1,0,Bela Vista/São Paulo,rent,apartment,-23.5510254,-46.6553085,3000
630,75,3,2,1,1,0,0,1,0,Socorro/São Paulo,rent,apartment,0.0,0.0,1370
1100,121,3,4,1,2,0,1,1,0,Vila Leopoldina/São Paulo,sale,apartment,-23.526952,-46.738716,1500000
1980,194,3,4,3,4,0,1,1,0,Campo Belo/São Paulo,rent,apartment,0.0,0.0,11500
2100,350,3,4,3,3,0,1,1,0,Itaim Bibi/São Paulo,rent,apartment,-23.5824647,-46.6756288,14983
800,69,2,2,1,1,0,1,1,0,Brooklin/São Paulo,rent,apartment,-23.6202142,-46.6972797,4800
650,79,3,2,1,2,1,1,1,0,Vila Guilherme/São Paulo,sale,apartment,-23.503648,-46.604375,500000
590,35,1,2,1,1,1,1,1,0,Campo Belo/São Paulo,sale,apartment,-23.624236,-46.667114,550000
